tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2022-11-07,25.697246551513672,25.464935302734375,25.212810516357422,23.927072525024414,2022-11-06,28.008333333333336,25.483333333333334,24.25833333333333,22.749999999999996,test
2022-11-14,25.440265655517578,24.849220275878906,24.03702735900879,22.428787231445312,2022-11-13,28.008333333333336,25.25,23.275000000000002,22.03333333333333,test
2022-11-21,24.766613006591797,24.164234161376953,23.496429443359375,21.891319274902344,2022-11-20,28.008333333333336,23.275000000000002,23.07272727272727,22.03333333333333,test
2022-11-28,22.340112686157227,22.12454605102539,21.834762573242188,20.96331787109375,2022-11-27,23.24166666666667,23.191666666666663,22.636363636363637,21.40833333333333,test
2022-12-01,22.371540069580078,22.337392807006836,21.61872673034668,20.25735092163086,2022-11-30,23.24166666666667,23.191666666666663,22.549999999999997,20.758333333333333,test
2022-12-07,21.32237434387207,20.91733169555664,20.392364501953125,19.604387283325195,2022-12-06,23.24166666666667,23.07272727272727,22.233333333333334,19.34166666666667,test
2022-12-14,21.471389770507812,21.139978408813477,20.725322723388672,19.358613967895508,2022-12-13,23.241666666666664,22.636363636363637,19.908333333333335,17.208333333333336,test
2022-12-21,20.221141815185547,20.007770538330078,19.380495071411133,18.46874237060547,2022-12-20,19.724999999999998,19.34166666666667,17.833333333333332,16.816666666666666,test
2022-12-28,19.005210876464844,18.508426666259766,18.209402084350586,17.7142391204834,2022-12-27,22.058333333333334,20.816666666666666,19.26666666666667,17.216666666666665,test
2023-01-01,17.918731689453125,17.8149356842041,17.671953201293945,17.12608528137207,2022-12-31,25.866666666666664,22.058333333333334,19.724999999999998,17.933333333333334,test
2023-01-07,17.880977630615234,17.556623458862305,17.264801025390625,16.927471160888672,2023-01-06,25.866666666666664,22.058333333333334,19.724999999999998,17.933333333333334,test
2023-01-14,17.433940887451172,17.01145362854004,16.666900634765625,16.297836303710938,2023-01-13,25.866666666666664,22.058333333333334,19.724999999999998,17.833333333333332,test
2023-01-21,20.42328453063965,18.227787017822266,18.034141540527344,17.01845932006836,2023-01-20,25.866666666666664,20.941666666666666,19.641666666666666,15.674999999999999,test
2023-01-28,20.467662811279297,19.147985458374023,18.6822509765625,18.292430877685547,2023-01-27,25.866666666666664,20.125,18.308333333333334,15.674999999999999,test
2023-02-01,19.244293212890625,18.38625144958496,17.63783836364746,17.066505432128906,2023-01-31,30.474999999999998,26.933333333333334,18.491666666666667,16.958333333333332,test
2023-02-07,18.807966232299805,18.305492401123047,17.94070816040039,17.323333740234375,2023-02-06,33.25833333333333,28.75,25.150000000000002,18.25,test
2023-02-14,19.51594352722168,18.789867401123047,18.41783332824707,17.555665969848633,2023-02-13,33.25833333333333,28.75,26.383333333333336,19.99166666666667,test
2023-02-21,20.791366577148438,20.5001277923584,20.046192169189453,18.83591079711914,2023-02-20,33.25833333333333,28.75,26.383333333333336,20.508333333333336,test
2023-02-28,24.42211151123047,23.18625259399414,22.844120025634766,21.470806121826172,2023-02-27,33.25833333333333,28.75,26.799999999999997,22.900000000000002,test
2023-03-01,24.073585510253906,23.397003173828125,23.058162689208984,22.113719940185547,2023-02-28,33.25833333333333,28.75,26.383333333333336,22.175,test
2023-03-07,24.283016204833984,23.763347625732422,23.522327423095703,23.05047607421875,2023-03-06,31.71666666666667,27.724999999999998,24.400000000000002,21.23333333333333,test
2023-03-14,26.59099769592285,26.306732177734375,26.029565811157227,24.86313247680664,2023-03-13,34.59166666666667,32.49166666666667,27.724999999999998,21.675,test
2023-03-21,24.333784103393555,20.853290557861328,19.378684997558594,17.654430389404297,2023-03-20,34.59166666666667,32.833333333333336,31.41666666666666,23.625,test
2023-03-28,27.734928131103516,26.86854362487793,26.178600311279297,25.280906677246094,2023-03-27,34.59166666666667,32.833333333333336,31.41666666666666,25.358333333333334,test
2023-04-01,28.361324310302734,27.751617431640625,27.229780197143555,26.17475128173828,2023-03-31,34.59166666666667,32.833333333333336,31.41666666666666,25.666666666666668,test
2023-04-07,29.46605110168457,28.569744110107422,28.01221466064453,27.270782470703125,2023-04-06,36.93333333333334,34.449999999999996,32.49166666666667,26.466666666666665,test
2023-04-14,24.18282699584961,22.267118453979492,22.067913055419922,21.008220672607422,2023-04-13,36.93333333333334,34.40833333333333,31.058333333333334,26.416666666666668,test
2023-04-21,29.585445404052734,29.380237579345703,28.94995880126953,28.28589630126953,2023-04-20,37.46666666666666,35.76666666666667,31.53333333333333,26.416666666666668,test
2023-04-28,31.19191551208496,30.947914123535156,30.363555908203125,29.297931671142578,2023-04-27,37.46666666666666,35.76666666666667,33.95833333333333,30.033333333333335,test
2023-05-01,30.7041072845459,29.922489166259766,29.33057403564453,28.39267349243164,2023-04-30,37.46666666666666,35.76666666666667,33.95833333333333,30.525000000000002,test
2023-05-07,31.4737606048584,31.31435775756836,30.866737365722656,29.956510543823242,2023-05-06,41.050000000000004,37.449999999999996,34.13333333333333,30.933333333333334,test
2023-05-14,33.42498779296875,33.20410919189453,32.30051040649414,31.159894943237305,2023-05-13,41.050000000000004,37.449999999999996,34.800000000000004,31.53333333333333,test
2023-05-21,33.52434158325195,32.50901794433594,32.334049224853516,31.83727264404297,2023-05-20,41.050000000000004,37.449999999999996,34.13333333333333,31.40833333333333,test
2023-05-28,34.26531982421875,33.88600158691406,33.58441162109375,32.89101028442383,2023-05-27,41.050000000000004,37.449999999999996,34.05833333333333,31.90833333333333,test
2023-06-01,33.74884033203125,33.608638763427734,33.49993133544922,33.119163513183594,2023-05-31,41.050000000000004,37.449999999999996,34.05833333333333,32.3,test
2023-06-07,35.199676513671875,34.913002014160156,34.78814697265625,34.17494583129883,2023-06-06,38.300000000000004,35.708333333333336,34.266666666666666,32.875,test
2023-06-14,35.111942291259766,34.594482421875,34.31150817871094,34.08489990234375,2023-06-13,38.300000000000004,36.791666666666664,34.266666666666666,33.00833333333333,test
2023-06-21,35.159812927246094,34.4908447265625,34.23012161254883,33.843509674072266,2023-06-20,39.075,37.86666666666666,37.0,33.641666666666666,test
2023-06-28,35.24603271484375,34.84857940673828,34.552490234375,34.151466369628906,2023-06-27,39.53333333333334,38.86666666666667,38.325,36.791666666666664,test
2023-07-01,35.368289947509766,35.07544708251953,34.82373809814453,34.36393737792969,2023-06-30,39.53333333333334,38.86666666666667,38.44166666666667,36.87500000000001,test
2023-07-07,34.68675994873047,34.55257034301758,34.442970275878906,34.22816467285156,2023-07-06,39.53333333333334,38.86666666666667,38.44166666666667,37.0,test
2023-07-14,35.785911560058594,35.20654296875,34.78021240234375,34.56755065917969,2023-07-13,39.53333333333334,38.86666666666667,38.44166666666667,37.06666666666667,test
2023-07-21,37.13750457763672,36.20322036743164,35.70952224731445,35.503108978271484,2023-07-20,39.53333333333334,38.62499999999999,37.78333333333333,36.10833333333333,test
2023-07-28,37.67444610595703,36.81349563598633,36.18119812011719,35.60380554199219,2023-07-27,38.62499999999999,37.56666666666667,36.225,34.90833333333334,test
2023-08-01,36.156272888183594,35.86431121826172,35.670318603515625,35.4377555847168,2023-07-31,37.78333333333333,37.06666666666667,35.73333333333333,34.833333333333336,test
2023-08-07,36.47871398925781,35.98362731933594,35.72345733642578,35.19352722167969,2023-08-06,37.78333333333333,36.891666666666666,35.391666666666666,34.766666666666666,test
2023-08-14,37.69334411621094,37.21830749511719,36.95024108886719,36.6612548828125,2023-08-13,41.36666666666667,37.525,35.73333333333333,34.775,test
2023-08-21,34.72233581542969,34.6502799987793,34.491798400878906,34.169952392578125,2023-08-20,41.36666666666667,37.525,35.73333333333333,34.03333333333333,test
2023-08-28,34.6478271484375,34.46477508544922,34.26029968261719,33.69013595581055,2023-08-27,41.36666666666667,37.525,35.475,33.283333333333324,test
2023-09-01,35.54851531982422,34.51383590698242,34.098533630371094,33.14051818847656,2023-08-31,41.36666666666667,37.525,35.291666666666664,33.291666666666664,test
2023-09-07,35.548805236816406,34.60247802734375,33.64049530029297,32.908084869384766,2023-09-06,41.36666666666667,36.81666666666666,34.50833333333333,32.74166666666667,test
2023-09-14,33.33757400512695,32.97099304199219,32.72239685058594,32.08539581298828,2023-09-13,35.225,33.875,33.225,31.63333333333333,test
2023-09-21,32.56062316894531,32.07374954223633,31.749805450439453,31.250064849853516,2023-09-20,35.225,33.875,32.975,29.09166666666667,test
2023-09-28,32.478981018066406,32.04698181152344,31.994380950927734,30.686946868896484,2023-09-27,35.225,35.04166666666667,31.683333333333326,29.09166666666667,test
2023-10-01,32.11012649536133,31.874210357666016,31.042972564697266,30.121896743774414,2023-09-30,35.21818181818182,32.75454545454546,30.8,28.775000000000002,test
2023-10-07,30.562734603881836,30.297592163085938,30.015256881713867,28.889068603515625,2023-10-06,35.21818181818182,32.75454545454546,30.8,29.266666666666666,test
2023-10-14,29.11452865600586,28.734670639038086,28.530719757080078,27.710981369018555,2023-10-13,35.21818181818182,32.75454545454546,30.036363636363635,29.318181818181817,test
2023-10-21,28.10064697265625,28.049476623535156,27.725616455078125,26.967933654785156,2023-10-20,35.21818181818182,32.75454545454546,30.363636363636363,29.527272727272724,test
2023-10-28,31.819595336914062,28.999340057373047,27.656837463378906,26.20379066467285,2023-10-27,31.818181818181817,30.363636363636363,29.63636363636363,28.563636363636363,test
2023-11-01,29.269685745239258,28.385976791381836,27.455310821533203,26.149242401123047,2023-10-31,31.818181818181817,29.845454545454547,29.527272727272724,25.027272727272727,test
2023-11-07,28.97515296936035,28.188785552978516,27.061138153076172,25.796592712402344,2023-11-06,30.363636363636363,29.527272727272724,27.599999999999998,24.245454545454546,test
2023-11-14,28.77421760559082,27.04734230041504,26.439517974853516,25.212936401367188,2023-11-13,28.336363636363636,25.689999999999998,24.37272727272727,22.672727272727272,test
2023-11-21,24.338287353515625,24.100231170654297,23.679058074951172,22.936439514160156,2023-11-20,28.336363636363636,25.027272727272727,22.972727272727273,21.57272727272727,test
